name,address,url,datetime,rating,text
Столовая 61,"Саратов, улица им. Кутякова И.С., 7",https://saratov.flamp.ru/firm/stolovaya_61-70000001018744709,2019-07-03 16:41:26,1,"Сегодня 3.07.19г заказала спагетти с беконом и сыром. Мало того, что спагетти это не назовёшь, дешёвая лапша, вместо бекона были ошметки неизвестного ЖИВОТНОГО.  ТАК ЕЩЁ В ЛАПШЕ ОКАЗАЛОСЬ БОЛЬШОЕ КРЫЛО НАСЕКОМОГО"
Столовая 61,"Саратов, улица им. Кутякова И.С., 7",https://saratov.flamp.ru/firm/stolovaya_61-70000001018744709,2018-10-29 08:53:55,5,"Не давно для себя открыла это заведение, не думала , что в столовых могут достаточно вкусно готовить -по-домашнему хорошо ! Но сомнения отпали , когда стала чаще посещать . Нравятся первые блюда : рассольник , лапша куриная , рисовая со свининой . Из вторых отметила бы котлету по-киевски. Нравятся их выпечка. Очень вкусная и хрустящая , тесто сдобное ))) Просто я сама вкусно готовлю и поэтому очень строга к оценке , но Столовая 61 на улице Кутякова, 7 : действительно все поставлено профессионально грамотно в организации и  повара мастера своего дела. Сейчас Столовая61 организовала и доставку ГОРЯЧИХ ОБЕДОВ онлайн -заявку в офисы и на предприятия, все можно самостоятельно самим заказать на их сайте столовая61.рф . Доставка бесплатно , так что РЕКОМЕНДУЮ !!!!! Это реальная возможность в экономии времени и денег , не отрываясь от работы вкусно пообедать )))))"
Столовая 61,"Саратов, улица им. Кутякова И.С., 7",https://saratov.flamp.ru/firm/stolovaya_61-70000001018744709,2018-08-16 15:37:44,1,"Еда на троечку, например, в картофельном пюре комки размером с пятирублевую монету. Отвратительное поведение уборщицы, для которой норма толкнуть посетителя в спину и, вместо извинений, ещё и нахамить. Судя по отзывам на других сайтах, хамство персонала не редкость в данной столовой. Руководству есть о чем задуматься и над чем поработать."
Столовая 61,"Саратов, улица им. Кутякова И.С., 7",https://saratov.flamp.ru/firm/stolovaya_61-70000001018744709,2017-04-14 14:49:13,5,"Самая лучшая столовая Саратова! Просто 10 из 10! Всё очень вкусное! Хороший выбор блюд, десертов и выпечки. Отличное помещение и персонал. И что самое приятное это приемлемые цены за всю эту красоту. Спасибо!"
Столовая 61,"Саратов, улица им. Кутякова И.С., 7",https://saratov.flamp.ru/firm/stolovaya_61-70000001018744709,2016-07-12 20:51:34,4,"Приемлимые цены, круглосуточно, удобное расположение. Разнообразие для бизнес-ланча отличное. Ем постоянно. Косячки есть, сказывается большой оборот кушающих."
Додо Пицца,"Энгельс, Тельмана улица, 150Б",https://saratov.flamp.ru/firm/dodo_picca_set_piccerijj-6052241280661904,2024-08-27 13:39:57,5,"Собрались посидеть с друзьями и по моей рекомендации заказали комбо средних пицц именно у вас, все хвалили меня пол вечера благодаря вам! ^^"
Додо Пицца,"Энгельс, Тельмана улица, 150Б",https://saratov.flamp.ru/firm/dodo_picca_set_piccerijj-6052241280661904,2024-07-30 12:44:44,5,"собирались вместе с друзьями у вас в филиале, сначала мы втроем отведали пиццы диабло, а потом сытые и довольные играли в уно"
Додо Пицца,"Энгельс, Тельмана улица, 150Б",https://saratov.flamp.ru/firm/dodo_picca_set_piccerijj-6052241280661904,2022-04-07 00:16:09,1,Сколько раз пытался заказать пиццу с промо-кодом вечно показывало ошибку! Всегда без скидки... Очень не приятно!
Додо Пицца,"Энгельс, Тельмана улица, 150Б",https://saratov.flamp.ru/firm/dodo_picca_set_piccerijj-6052241280661904,2018-10-23 14:21:21,5,"часто заказываю в этом заведении , и не разу не остался недовольным.Администратор быстро перезванивает , четко выполняет свою  работу . Доставка быстрая , всегда приезжает раньше обозначенного времени- это не может не радовать. Еда вкусная , соотношение цены  качества на высоте . Тем ,кто еще не бывал в данном заведении и сомневается стоит ли , я могу ответить да!) Рекомендую !)"
Додо Пицца,"Энгельс, Тельмана улица, 150Б",https://saratov.flamp.ru/firm/dodo_picca_set_piccerijj-6052241280661904,2018-10-22 22:49:37,5,"Вкуснейшая пицца давно заказываем только тут, все соответствует цене)) персонал отличный!) адекватные ребята) доставка быстрая))🖤🖤🖤😉"
Stollen,"Энгельс, Льва Кассиля улица, 13",https://saratov.flamp.ru/firm/stollen_karaoke_restoran-70000001006697778,2018-04-26 15:13:23,5,"Мы являемся постоянными посетителями этого ресторанчика)Официанты изумительно вежливы, могут порекомендовать что-то новое и уточняют о добавках, ингредиентах всю информацию)Меню меняется редко, но все блюда, присутствующие в нем - вкусные и сытные. Порции нормальные)Пиво очень вкусное и иногда бывает пополнение ассортимента)Всегда предоставляется информация о самой свежей кеге)Атмосфера ресторана располагает к общению до такой степени, что можно засидеться до ночи и никто тебя прогонять не будет, даже вида не подадут, что устали)Отличное заведение! Прекрасно, что в Энгельсе можно хорошо провести время!"
Stollen,"Энгельс, Льва Кассиля улица, 13",https://saratov.flamp.ru/firm/stollen_karaoke_restoran-70000001006697778,2018-04-23 11:22:36,5,Хорошее место если хотите пообедать в спокойной обстановке с качественным обслуживанием! и цены вполне приемлемые
Stollen,"Энгельс, Льва Кассиля улица, 13",https://saratov.flamp.ru/firm/stollen_karaoke_restoran-70000001006697778,2017-11-04 17:50:51,5,самое лучшее место чтобы покушать в ЭнгельсЕ)обожаю это заведение !!обслуживание на высшем уровне ))
Stollen,"Энгельс, Льва Кассиля улица, 13",https://saratov.flamp.ru/firm/stollen_karaoke_restoran-70000001006697778,2017-06-21 12:12:55,5,Достойное место для отдыха небольшой компанией. Обслуживание и кухня на высшем уровне...5 из 5.    Лучшие в Энгельсе)
Stollen,"Энгельс, Льва Кассиля улица, 13",https://saratov.flamp.ru/firm/stollen_karaoke_restoran-70000001006697778,2016-11-20 14:37:29,2,"Приходили компанией-2 пары, были в караоке-зале на втором этаже. Кухня не плохая, хорошее собственное пиво, но обслуживание очень не понравилось! Официант принёс меню, заказала безалкогольное пиво, которого там не было, на вопрос ""сколько стоит"", официант ответил ""рублей 200 примерно"". Разве не обязаны официанты знать цены на ассортимент? Также на сайте было меню на пасту и пиццу, которое нам принесли через полтора часа после прихода, после того, как я задала вопрос, почему на сайте есть, а клиентам не дают меню. Дальше самое интересное, минут через 20 после нашего прихода некий молодой человек в полосатом свитере (он же отвечал за караоке) начал экспериментировать с кондиционером, в результате мы сидели в куртках, ситуацию исправили где-то через полчаса. Далее-музыкальное сопровождение, это отдельная тема. Понятно, что в караоке люди поют то, что им нравится, но когда между песнями, исполняемыми клиентами, через раз включали блатняк, то возникает много вопросов к формату ""немецкого пивного ресторана"". Где-то к полуночи диджей включил музыку так громко, что мы с подругой подскакивали под музыку, резонируя с ней. На вопрос, почему так громко, нам ответили, что тише сделать нельзя, хотя во всем зале было занято 2 стола, и танцевала одна пара. В результате мы без преувеличения оглохли. На этом моменте мы и решили покинуть сие заведение, но почему-то когда мы уходили, музыка была убавлена. Может это мы там не приглянулись)) общий счёт с учтем песен составил около 8,5 тыс за четверых. Была на втором этаже первый и последний раз, так как в целом впечатление осталось резко негативным. Обычно мы посещаем сетку Сеула и Кукси Каби (примерно в том же ценовом диапазоне) и уровень сервиса очень различается. Уважаемые руководители данного заведения, пожалуйста, прислушайтесь к этому отзыву и сделайте что-то с уровнем сервиса. Клиентам рекомендую посещать первый этаж с целью спокойно покушать, караоке-зал рекомендую посещать только тем, кто сидел и испытывает ностальгию по осени в лагерях."
Кумушка,"Саратов, Советская улица, 73",https://saratov.flamp.ru/firm/kumushka_restoraciya-6052241280362310,2021-07-29 21:01:42,5,"Замечательное место. Проводили здесь семейный ужин. Всё прошло на ""ура"". Приятный интерьер, приятные официанты, приятные цены, музыка хорошая. Блюда тоже понравились. Заказывали много чего, особенно понравился борщ и цыбульники. Я рада, что выбрала для семейных посиделок именно это заведение.Если руководство читает отзывы, то хотелось бы высказать пожелание предлагать больше хлеба ко всем блюдам, где идёт сало, например, в дегустационный сет. Хлеба явно не хватало."
Кумушка,"Саратов, Советская улица, 73",https://saratov.flamp.ru/firm/kumushka_restoraciya-6052241280362310,2019-02-18 20:55:29,5,"Периодически встречаемся с друзьями в данном заведении. Вежливый персонал, вкусная еда. Очень нравится пиво тут. Стоит только сесть за столик, даже ещё не успеваешь сделать заказ, как получаешь комплимент от заведения в виде 50г хреновухи и закуски)) Рекомендую!"
Кумушка,"Саратов, Советская улица, 73",https://saratov.flamp.ru/firm/kumushka_restoraciya-6052241280362310,2016-01-13 04:24:28,5,Хорошая Украинская кухня. Мне понравилось очень. Борщ особенно хорош с пампушками ))) Очень нарядно одет персонал. Приятная обстановка.
Кумушка,"Саратов, Советская улица, 73",https://saratov.flamp.ru/firm/kumushka_restoraciya-6052241280362310,2015-07-01 23:27:18,1,"Должен отозваться крайне негативно о данном заведении.Первый отзыв явно заказной.Я же поведаю правду. Это никакой не ресторан - это просто хлеб украинский. Оформлен как дешёвое бистро. И самое главное это еда- она ужасна и непоравданно дорога. Персонал грубит, хамит и потом ещё требует чаевых.В отзываз из Вк читал что один раз они даже вызвали ГБР из-за того что посетители отказались давать на чай из-за плохого обслуживания.Вообщем блевотина это, а не ресторан."
Кумушка,"Саратов, Советская улица, 73",https://saratov.flamp.ru/firm/kumushka_restoraciya-6052241280362310,2014-01-06 04:11:11,4,"Был в данном заведении не раз, мне все нравиться. Советую попробывать тарелку с разными видами сала и местные настоички)."
Вкусно — и точка,"Саратов, проспект им. Петра Столыпина, 43",https://saratov.flamp.ru/firm/vkusno_i_tochka_predpriyatie_bystrogo_pitaniya-6052240280261272,2022-11-01 15:34:41,5,"Сеть закусочных не особо изменилась, исключая слегка поднявшиеся цены, и вкус все тот же, атмосфера все еще теплая, приятная, персонал вежливый и добрый. Идеальное место посиделок для студентов))"
Вкусно — и точка,"Саратов, проспект им. Петра Столыпина, 43",https://saratov.flamp.ru/firm/vkusno_i_tochka_predpriyatie_bystrogo_pitaniya-6052240280261272,2017-07-11 21:29:25,5,"Вообще, это наверно странно, писать отзыв на Макдональдс😳 но есть повод - тут его реконструировали! Прощайте, стулья с металлическими спинками!Теперь внутреннее убранство этого ресторана быстрого питания не отстаёт от новеньких (как МакАвто в Заводском, например). По ощущениям, стало больше места, и есть выбор - разместиться на диванчики или пуфики, кресла, или за ""барную стойку"", появились стойки заказа с безналичной оплатой и разделили зоны ""заказ"" и ""выдача"". Но вот с уборными они переборщили, кабинок и раковин стало меньше в половину 😳 Странное решение.Персонал вежливый, быстрый. Возникла ситуация - заказывала не через кассу напиток, оказалось, что его нет, менеджер оперативно разъяснила ситуацию, мы поменяли заказ на напиток меньшей стоимости, и разницу мне сразу же вернули из кассы наличкой (а расплачивалась я картой).В целом - все хорошо, чисто и как в обычных Макдоналдсах)"
Вкусно — и точка,"Саратов, проспект им. Петра Столыпина, 43",https://saratov.flamp.ru/firm/vkusno_i_tochka_predpriyatie_bystrogo_pitaniya-6052240280261272,2017-04-28 13:58:49,5,"Первый МакДак в Саратове, хорошее место, самый центр, после прогулки можно покушать (тем кто любитель фастфуда). Такой же как и все другие, во всем городах, наверное это плюс для сети. Пока дочка маленькая была заходили периодически, сам я не любитель гамбургеров."
Вкусно — и точка,"Саратов, проспект им. Петра Столыпина, 43",https://saratov.flamp.ru/firm/vkusno_i_tochka_predpriyatie_bystrogo_pitaniya-6052240280261272,2016-07-10 20:00:36,3,"Покупала через окошко 24 часа, была в очереди первая, а получила заказ почти последняя. Цезарь-ролл мне не понравился, суховат был, единственное приятное - это мороженое мак флури карамельное было очень вкусным."
Вкусно — и точка,"Саратов, проспект им. Петра Столыпина, 43",https://saratov.flamp.ru/firm/vkusno_i_tochka_predpriyatie_bystrogo_pitaniya-6052240280261272,2016-01-25 17:31:30,2,"2 дня назад там была. Пришлось. Сделали новую систему, типа не ждешь возле кассы, а получаешь номерок, который отслеживаешь на табло и , когда ты его увидел, подходишь в зону готовых заказов и забираешь. Это сейчас было так ,как нужно  бы сделать. Но почему-то на табло номеров никаких нет. Когда ваш заказ готов, подходит к раздачи девчушка и тиииихим голосом спрашивает, чем заказ номер такой-то. Жесть. А еще представьте, что стоять надо и ждать и слушать, и вас таких в голодный разгар дня полно. Вот толкаетесь себе возле касс и вслушиваетесь. Классно сделали."
Безопасный кекс,"Саратов, Волжская улица, 27Б",https://saratov.flamp.ru/firm/bezopasnyjj_keks_kofejjnya_s_desertami_bez_sakhara-70000001036134111,2025-02-08 12:17:12,5,"Очень уютное место для любителей кофе и сладостей! Атмосфера тёплая, интерьер стильный, хочется задержаться подольше. Кофе действительно вкусный, чувствуется, что зерна качественные, а бариста знают своё дело. Пробовали несколько десертов — всё свежее и очень вкусное, особенно понравился чизкейк.Обслуживание приятное, ребята за стойкой дружелюбные и готовы помочь с выбором. Единственное, в часы пик бывает сложно найти свободное место, но это скорее показатель популярности. В общем, отличная кофейня, обязательно заглянем ещё!"
Безопасный кекс,"Саратов, Волжская улица, 27Б",https://saratov.flamp.ru/firm/bezopasnyjj_keks_kofejjnya_s_desertami_bez_sakhara-70000001036134111,2019-09-19 16:00:20,5,"Как много значит обслуживание. Тем более когда рядом так много кофеен. Мне попался очень радостный человек, а учитывая, что это было утро зарядил хорошим настроением. Десерты и пироги здесь очень вкусные, кофе был еще лучше. Местечко стоит посетить. Хотя зеркала на окнах лучше менять, портят настроение, когда видишь, что не хватило целого и пришлось вырезать из того, что было."
Безопасный кекс,"Саратов, Волжская улица, 27Б",https://saratov.flamp.ru/firm/bezopasnyjj_keks_kofejjnya_s_desertami_bez_sakhara-70000001036134111,2019-06-28 17:12:01,5,Очень милая и уютная хипстерская кофейня с интересными десертиками и напитками. В жаркий саратовский день прятаться под кондерами с лимонадом самое то.
Сулугуни,"Саратов, Московская улица, 106",https://saratov.flamp.ru/firm/suluguni_kafe-70000001033508762,2019-08-15 23:21:59,2,"Посетила кафе. Впечатление удручающее. Не очень чисто. Еда ""столовская"". Но, главный ужас - запах из кухни! Отмывалась и отстировала всю одежду от едкого запаха, от которого в зале кафе даже глаза щипало. Обслуживала милая девушка - приветливо, улыбчиво. Дамы и господа, к грузинской кухне это заведение не имеет никакого отношения! Просто общепитовская забегаловка в стилизованном интерьере! Блюда достаточно дорогие, но не вкусные совсем. Очень жалко, что такое заведение находится в центре города. Администрация кафе, пожалуйста не позорьте грузинскую кухню и сделайте что-то для удобства посетителей, чтобы не получать название ""рыгаловка""!!!Фу!Я, в свою очередь, не буду советовать друзьям и знакомым посещать это заведение."
Сулугуни,"Саратов, Московская улица, 106",https://saratov.flamp.ru/firm/suluguni_kafe-70000001033508762,2019-02-18 21:03:47,5,"Если по пути, то обязательно посещаем с друзьями данное кафе. Небольшое, но очень уютное помещение. Можно уместиться и большой компанией. Тут очень вкусные хинкали! Рекомендую!))"
Сулугуни,"Саратов, Московская улица, 106",https://saratov.flamp.ru/firm/suluguni_kafe-70000001033508762,2018-09-11 22:37:51,5,"Новое вкусное кафе в центре города! Внутри очень аутентично! Много еды привезенной с грузии, всякие соусы, воды, лимонады и даже грузинское пиво! Повар Грузин, делает супер хинкали!"
Кофе и шоколад,"Саратов, Московская улица, 9",https://saratov.flamp.ru/firm/kofe_i_shokolad_kafe-6052240280261909,2023-03-12 17:45:24,5,"Очень хорошее приятное место, официанты очень внимательные, попить кофе и позавтракать здесь очень здорово"
Кофе и шоколад,"Саратов, Московская улица, 9",https://saratov.flamp.ru/firm/kofe_i_shokolad_kafe-6052240280261909,2017-08-23 19:20:34,4,"Хорошая кофейня, кофе вкусный, но вот проблемы с сахаром-не сладко мне было) Вкусная мороженка и сытная, быстро наелась ей)Если зайти посидеть тихо, то вполне хорошее место)"
Кофе и шоколад,"Саратов, Московская улица, 9",https://saratov.flamp.ru/firm/kofe_i_shokolad_kafe-6052240280261909,2015-09-22 17:59:22,4,"Действительно вкусный кофе и десерты, приветливый персонал, приятно, когда тебе могут посоветовать в выборе. Впечатление осталось хорошее, будем забегать к вам еще."
Кофе и шоколад,"Саратов, Московская улица, 9",https://saratov.flamp.ru/firm/kofe_i_shokolad_kafe-6052240280261909,2015-03-18 15:02:41,5,"Приятное место, вкусная кухня, особенно цезарь, приветливый персонал. Рекомендую людям, которые хотят приятной атмосферы и милой беседы за чашечкой кофе)"
Шаурма №1,"Саратов, улица им. Чапаева В.И., 100",https://saratov.flamp.ru/firm/shaurma_1_kafe_bystrogo_pitaniya-70000001007196197,2016-10-30 19:16:34,3,"Было уже поздновато, бежала в гостиницу, вспомнила,  что забыла купить покушать.  Смотрю напротив круглосуточно заведение.  Попросила шаурму,  но без мяса.  Посмеялись,  сказали вторая такая за сегодня и что цену снижать не будут. Спорить не хотелось. Хотя в большинстве случаев цену занимают,  если без мяса покупаешь. В  итоге попался кусочек.  Причём странный,  как фрикадельки,  во время увидела и не стала доедать. Не приятно,  что так безответственно относятся к своей работе.  Или они такие,  да-полюбому сожрет и не заметит, чего выпендривается😈 кину ей кусок мяса😁"
Шаурма №1,"Саратов, улица им. Чапаева В.И., 100",https://saratov.flamp.ru/firm/shaurma_1_kafe_bystrogo_pitaniya-70000001007196197,2016-08-26 23:53:13,2,"Отчасти купившись на эти комментарии пошёл туда с другом купить шаурмы. В итоге - оба заляпаны (кто-то может сказать что мы криворучки, но ни в одной шавухе раньше такого треша не было), оба разочарованы, невкусная, мало мяса, кассиры тормозы были."
Шаурма №1,"Саратов, улица им. Чапаева В.И., 100",https://saratov.flamp.ru/firm/shaurma_1_kafe_bystrogo_pitaniya-70000001007196197,2015-04-22 20:57:08,4,"Ел Донер тут, достаточно вкусно и приготовили при мне. Единственное не понравилось что то кто готовил делал это голыми руками за что и 4"
Шаурма №1,"Саратов, улица им. Чапаева В.И., 100",https://saratov.flamp.ru/firm/shaurma_1_kafe_bystrogo_pitaniya-70000001007196197,2015-04-02 22:57:27,5,"Могу посоветовать всем. Очень вкусно готовят, и много и сытно. Попробуйте, не пожалеете) голодным не уйдете"
Шаурма №1,"Саратов, проспект Строителей, 2Б",https://saratov.flamp.ru/firm/shaurma_1_kafe_bystrogo_pitaniya-6052241280409830,2019-07-28 17:13:36,1,"Самая конченная шаурма от Екб до Крыма !!! Попробовав выкинул эту мерзость, консервы тушенка вместо мяса это пзц!!! наверняка просроченные как и овощи"
Шаурма №1,"Саратов, проспект Строителей, 2Б",https://saratov.flamp.ru/firm/shaurma_1_kafe_bystrogo_pitaniya-6052241280409830,2016-07-30 12:52:56,4,"Покупал тут пару раз шаурму. Вкусная шаурма, народу там много, так что старого ничего не продадут. Цены похожие как и везде. В последний раз, когда брал, в шаурме было очень мало мяса, и много овощей. Может уже исправились)"
Шаурма №1,"Саратов, проспект Строителей, 2Б",https://saratov.flamp.ru/firm/shaurma_1_kafe_bystrogo_pitaniya-6052241280409830,2016-07-28 09:29:07,5,"Здесь готовят безумно вкусную шаурму, во первых , что мне понравилось, готовят прям при тебе , ты видишь что тебе туда кладут . Сам лаваш хрустящий (прям как я люблю) . Вкус шаурмы бесподобен. В общем если вы захотите покушать что нибудь вредненького, смело езжайте сюда)"
Шаурма №1,"Саратов, проспект Строителей, 2Б",https://saratov.flamp.ru/firm/shaurma_1_kafe_bystrogo_pitaniya-6052241280409830,2016-05-27 05:46:40,3,"нормальная шаурма)) раньше была вкусная, но на сег.день испортилась, ну и мяско внутри мало, а также какая то не та(( увы клиентов набрали и уже за качеством не особого следят(("
Шаурма №1,"Саратов, проспект Строителей, 2Б",https://saratov.flamp.ru/firm/shaurma_1_kafe_bystrogo_pitaniya-6052241280409830,2015-04-21 12:31:30,4,"Что касаемо именно шаурмы,  то нужно просить сделать ее без морковки (к примеру). И тогда они начинают ее делать, а не доставать со своей полочки с дюжиной неизвестно  когда приготовленных продуктов. А так вкусная шаурма."
Восточный экспресс,"Саратов, им. Радищева А.Н. улица, 24",https://saratov.flamp.ru/firm/vostochnyjj_ehkspress_kafe_bistro-6052240280290518,2019-01-05 08:11:31,5,"Очень классное заведение! Вкусная шаверма. Обслуживание качественное и быстрое... мне очень понравилось как готовят в этом заведении , так как готовят в перчатках!!! В зале чисто и порядок. Рекомендую сходить)"
Восточный экспресс,"Саратов, им. Радищева А.Н. улица, 24",https://saratov.flamp.ru/firm/vostochnyjj_ehkspress_kafe_bistro-6052240280290518,2016-06-22 09:38:12,1,"С университета там питался, работал рядом, тоже заходил. брал домой по несколько шаверм. Было вкусно, нормальное мясо, соус, обжарка... Сейчас не рекомендую туда ходить. Как стало сетью, все скатилось. Что в Ленинском, что в Заводском, что на Мичурина(отдельная ""песня"") шаурма ужасна. Соус - непонятная жижа, иногда напоминает зажарку для щей, иногда что-то непонятное. Накрученная заранее шаурма размокает, остывает. После разогрева в гриле только сверху нормальная температуры. Внутри мясо холодное, лаваш разбух и имеет сырой вкус теста. По напиткам нужно смотреть дату годности"
Восточный экспресс,"Саратов, им. Радищева А.Н. улица, 24",https://saratov.flamp.ru/firm/vostochnyjj_ehkspress_kafe_bistro-6052240280290518,2016-05-24 02:08:41,5,"Неплохая забегаловка где можно быстро и недорого перекусить, цены обычные как и везде, на 200 рублей полностью сыт. Качество еды отличное, облуживание быстрое!"
Восточный экспресс,"Саратов, им. Радищева А.Н. улица, 24",https://saratov.flamp.ru/firm/vostochnyjj_ehkspress_kafe_bistro-6052240280290518,2016-05-17 11:23:17,5,"Студенческое питание протекало там частенько. Меня не огорчили ни разу. Не знаю как сейчас, а раньше там было развлечение при ожидании своего заказа - там такой повар виртуозный, быстро и ловко занимался своей работой) Частенько глядя на него забывали про заказ свой"
Восточный экспресс,"Саратов, им. Радищева А.Н. улица, 24",https://saratov.flamp.ru/firm/vostochnyjj_ehkspress_kafe_bistro-6052240280290518,2015-12-21 23:58:18,5,"Если шаурма, то только здесь, причём на протяжении многих лет. Одно время как-то сдали, было невкусно, но сейчас вышли на прежний уровень. И самое важное - за много лет у нас ни одного отравления этой шаурмой"
Пельменин,"Саратов, им. Зарубина В.С. улица, 167",https://saratov.flamp.ru/firm/pelmenin-70000001025953773,2017-08-15 18:41:50,5,"Заказывала доставку, очень все понравилось! Муж был в восторге от пельменей с бараниной, а я от пельменей с сёмгой 😋😋😋"
Пельменин,"Саратов, им. Зарубина В.С. улица, 167",https://saratov.flamp.ru/firm/pelmenin-70000001025953773,2017-05-25 20:31:48,2,"Еда вкусная, отношение сотрудников оставляет желать лучшего. Готовили 20 вместо обещанных 7 минут Не выдали позицию из счета, чек, даже не извинились, когда пришёл предъявлять претензии"
Пельменин,"Саратов, им. Зарубина В.С. улица, 167",https://saratov.flamp.ru/firm/pelmenin-70000001025953773,2017-05-17 10:16:17,5,"Очень оригинальная подача Варенников. Брал с вишней, красного цвета и очень вкусные. А ещё кофе отменный."
Пельменин,"Саратов, им. Зарубина В.С. улица, 167",https://saratov.flamp.ru/firm/pelmenin-70000001025953773,2017-03-02 17:55:44,5,"отличное заведение, советую!в коем веке нормальные пельменей поел, настоящие, мясные, как домашние!!не дорого и вкусно, взял ведерко с креветосами домой, удивлю мамку))"
Пельменин,"Саратов, им. Зарубина В.С. улица, 167",https://saratov.flamp.ru/firm/pelmenin-70000001025953773,2017-01-23 15:50:39,5,Очень вкусно!!! Безумно крутая стильная и уютная обстановка😍😍😍 Единственное место где есть соевое молоко! Теперь я ваш постоянный гость 🖤🖤🖤 всем советую! ✔️Доставка✔️Вкусный кофе ✔️Оболденые пельмешки  Успеха и счастья вам в Пельменин
Москва,"Саратов, им. Горького А.М. улица, 53",https://saratov.flamp.ru/firm/moskva_restoran-6052240280264850,2019-06-20 09:09:21,5,"Очень красивый ресторан без лишней суеты и шума. Можно спокойно посидеть и поговорить. Вкусные блюда разных кухонь по адекватной цене, лично для меня."
Москва,"Саратов, им. Горького А.М. улица, 53",https://saratov.flamp.ru/firm/moskva_restoran-6052240280264850,2016-10-27 12:59:05,5,"Отличный ресторан! Красивое здание, интерьер! Кухня очень вкусная. Попали на рыбный четверг – сельдь под шубой, уха, рыбные биточки – ум отъешь! Бизнес-ланч такой, каким должен быть – быстрый, сытный, недорогой. Восторг от заведения :) Спасибо!"
Москва,"Саратов, им. Горького А.М. улица, 53",https://saratov.flamp.ru/firm/moskva_restoran-6052240280264850,2016-08-15 01:17:36,5,"Хорошее место, немного устарелый внешний вид залов, но готовят очень вкусно! Кондиционеры справляются даже в самые жаркие дни👍🏻 Особенно нравится их кулинария! 😋Приятный отзывчивый персонал👌🏻"
Москва,"Саратов, им. Горького А.М. улица, 53",https://saratov.flamp.ru/firm/moskva_restoran-6052240280264850,2013-05-27 21:51:52,5,"Гулял недавно у друга на свадьбе в данном месте,интерьер и обстановка замечательны! Очень комфортно м великолепный обслуживающий персонал,а дует Москва который там поет просто бесподобен,забываешь что известный хит поет не сам исполнитель данного хита!!!цены только вот чуть кусаются ,но это всетаки ресторан!!"
Шашлычный,"Саратов, улица им. Чапаева В.И., 108",https://saratov.flamp.ru/firm/shashlychnyjj_bistro-6052240280308377,2020-09-11 12:48:13,1,"Шаурма не съедобная. Вместо курицы только куриная кожа. Не прогрели, все было холодное. Больше не пойдем и никому не советуем."
Шашлычный,"Саратов, улица им. Чапаева В.И., 108",https://saratov.flamp.ru/firm/shashlychnyjj_bistro-6052240280308377,2015-04-23 14:16:31,4,"Не могу сказать что плохо!!! Но я бы предпочел перекусить в каком нибудь в другом месте) Мясо не внушает доверия, год назад было лучше! Шашлычки - тот же принцип что и шаурма, полезность под вопросом!"
Шашлычный,"Саратов, улица им. Чапаева В.И., 108",https://saratov.flamp.ru/firm/shashlychnyjj_bistro-6052240280308377,2013-09-18 11:03:16,5,"Последнее время,если нужно по быстрому перекусить,езжу только сюда.Здесь нереально вкусная люля и шашлык(остальное все,уверен,не хуже,пока не пробовал),приемлемые цены(да что уж там говорить-халява)) и  радует настроение персонала(всегда приветливые и позитивные)))ассортимент разнообразных кушаний (или кушаньев))) тоже весьма не скудный(помимо надоевшей шаурмы,много разнообразных видов мясных изделий). в общем заведение,из всех подобных,пока считаю одним из самых лучших,как на чапаева 108,так и на чапаева 138!!!рекомендую!)"
Шашлычный,"Саратов, улица им. Чапаева В.И., 108",https://saratov.flamp.ru/firm/shashlychnyjj_bistro-6052240280308377,2013-05-16 10:33:23,4,"Очень вкусные шашлыки, шаурма и люля-кебаб! А теперь у них еще появилась возможность попробовать все это под крышей."
Брудершафт,"Саратов, улица им. Чернышевского Н.Г., 90/3",https://saratov.flamp.ru/firm/brudershaft_restoran-6052240280264880,2017-12-17 20:50:52,3,"После реконструкции Брудершафта (теперь BRUDER) давно планировал посетить этот бар-ресторан. Интерьер - супер, кресла и диваны удобные, обслуживание официантки и работника гардероба нас порадовало.Но 3 ставлю за пиво и закуску к нему, и отдельно за музыку (может конечно русская музыка 80-90х не для меня!!!) Поясню: ОЧЕНЬ жирная жаренная картошка (у них она называется ФРИ)   Жирные лук и кальмар во фритюре   Пиво здесь пробовал трех видов, местное (одноименное) мне показалось Отвратным, с неприятным запахом."
